S19_Timestamp_CAL,S19_RealTime_CAL,S19_GSR_CAL,S19_Quat_MPL_6DOF_W_CAL,S19_Quat_MPL_6DOF_X_CAL,S19_Quat_MPL_6DOF_Y_CAL,S19_Quat_MPL_6DOF_Z_CAL,S19_Gyro_MPU_MPL_X_CAL,S19_Gyro_MPU_MPL_Y_CAL,S19_Gyro_MPU_MPL_Z_CAL,S19_Accel_MPU_MPL_X_CAL,S19_Accel_MPU_MPL_Y_CAL,S19_Accel_MPU_MPL_Z_CAL,S19_Mag_MPU_MPL_X_CAL,S19_Mag_MPU_MPL_Y_CAL,S19_Mag_MPU_MPL_Z_CAL,S19_Date,,
msecs,msecs,kOhms,no units,no units,no units,no units,deg/sec,deg/sec,deg/sec,m/(sec^2),m/(sec^2),m/(sec^2),uTesla,uTesla,uTesla,dd_MMM_yyyy_HH:MM:SS.FFF,,
1661056.061,1.47024E+12,-40.01360463,-0.643912733,0.032778498,0.028237963,-0.76387471,3.151855469,-5.048843384,4.821777344,-0.031707764,-0.10887146,0.984802246,-21.12600708,0.28604126,-45.05516052,3rd_Aug_2016_10:55:38.406,1735,153.434
1661122.711,1.47024E+12,-40.01360463,-0.639582396,0.034597997,0.030225649,-0.767348409,-6.247558594,0.200180054,19.59228516,0.000152588,-0.08946228,1.004089355,-18.72610474,0.586029053,-44.75517273,3rd_Aug_2016_10:55:38.472,1736,153.5
1661189.362,1.47024E+12,-40.01360463,-0.631292284,0.035959668,0.038766671,-0.773740351,-22.91015625,-5.354019165,25.14648438,-0.024627686,-0.109481812,1.019592285,-20.52603149,1.785980225,-45.05516052,3rd_Aug_2016_10:55:38.539,1737,153.567
1661256.042,1.47024E+12,-40.01360463,-0.62724781,0.040456325,0.044640679,-0.776486099,-14.85351563,3.251937866,0.610351563,-0.029144287,-0.127792358,1.034118652,-22.02597046,2.085968018,-43.25523376,3rd_Aug_2016_10:55:38.606,1738,153.634
1661322.662,1.47024E+12,-40.01360463,-0.625451982,0.044681165,0.049457341,-0.777410686,-5.087890625,-9.260269165,14.34326172,-0.016204834,-0.181869507,0.98223877,-19.62606812,3.885894775,-43.85520935,3rd_Aug_2016_10:55:38.672,1739,153.7
1661389.313,1.47024E+12,-40.01360463,-0.621121287,0.043618448,0.054824919,-0.780576706,0.954589844,-3.034683228,7.141113281,0.009429932,-0.164169312,1.003723145,-20.2260437,1.485992432,-46.25511169,3rd_Aug_2016_10:55:38.739,1740,153.767
1661455.963,1.47024E+12,-40.01360463,-0.616224885,0.045218866,0.058483776,-0.784093082,-9.604492188,-7.55128479,16.29638672,-0.029388428,-0.182723999,0.95135498,-21.12600708,3.885894775,-45.9551239,3rd_Aug_2016_10:55:38.806,1741,153.834
1661522.644,1.47024E+12,-40.01360463,-0.60590142,0.043330628,0.060693949,-0.792036831,10.65917969,-12.49513245,34.36279297,0.042266846,-0.102523804,0.915100098,-20.52603149,5.38583374,-46.55509949,3rd_Aug_2016_10:55:38.872,1742,153.9
1661589.264,1.47024E+12,-40.01360463,-0.595515013,0.04110714,0.054837134,-0.800415456,-13.87695313,53.17869568,-6.8359375,-0.015472412,-0.095321655,1.029846191,-22.02597046,4.785858154,-43.25523376,3rd_Aug_2016_10:55:38.939,1743,153.967
1661655.914,1.47024E+12,-40.01360463,-0.599104166,0.072575048,0.044209071,-0.796148598,-25.22949219,47.38035583,-11.65771484,-0.073699951,-0.193954468,0.852355957,-21.12600708,4.485870361,-44.45518494,3rd_Aug_2016_10:55:39.005,1744,154.034
1661722.565,1.47024E+12,-40.01360463,-0.581485748,0.082043603,0.055664238,-0.807492793,-11.06933594,-11.70167542,61.58447266,-0.014984131,-0.060287476,1.02520752,-18.72610474,8.38571167,-45.65513611,3rd_Aug_2016_10:55:39.072,1745,154.1
1661789.246,1.47024E+12,-40.01360463,-0.564626098,0.080499463,0.060696945,-0.819166183,1.564941406,11.61375427,24.65820313,-0.017791748,-0.203720093,0.963928223,-18.42611694,8.685699463,-46.55509949,3rd_Aug_2016_10:55:39.139,1746,154.167
1661855.865,1.47024E+12,-40.01360463,-0.554442227,0.078097306,0.058835357,-0.826458097,4.250488281,-25.55665588,21.484375,-0.076751709,-0.146469116,1.01385498,-16.92617798,8.085723877,-43.85520935,3rd_Aug_2016_10:55:39.205,1747,154.234
1661922.516,1.47024E+12,-40.01360463,-0.551818192,0.078407459,0.058298003,-0.828221142,18.22753906,5.510238647,-14.70947266,-0.158172607,-0.250961304,1.035095215,-17.22616577,7.785736084,-45.65513611,3rd_Aug_2016_10:55:39.272,1748,154.3
1661989.166,1.47024E+12,-40.01360463,-0.56038487,0.082776934,0.052031204,-0.82244128,-19.79736328,23.33250427,-12.57324219,-0.102386475,-0.164413452,1.057678223,-19.02609253,7.485748291,-45.9551239,3rd_Aug_2016_10:55:39.339,1749,154.367
1662055.847,1.47024E+12,-40.01360463,-0.544999182,0.082305104,0.05703887,-0.832435131,-40.67138672,-82.68556213,39.61181641,0.047149658,-0.211776733,0.873474121,-18.72610474,7.785736084,-44.75517273,3rd_Aug_2016_10:55:39.405,1750,154.434
1662122.467,1.47024E+12,-40.01360463,-0.549441397,0.06856437,0.07188046,-0.829606116,32.50976563,0.444320679,7.385253906,-0.034881592,-0.229721069,0.949035645,-20.2260437,11.08560181,-44.75517273,3rd_Aug_2016_10:55:39.472,1751,154.5
1662189.117,1.47024E+12,-40.01360463,-0.497783244,0.083015323,0.079189204,-0.859679818,-6.796875,-3.583999634,118.5302734,0.10635376,-0.245101929,1.047668457,-19.62606812,10.78561401,-43.85520935,3rd_Aug_2016_10:55:39.539,1752,154.567
1662255.768,1.47024E+12,-40.01360463,-0.479642719,0.088217832,0.077197887,-0.86959821,-14.42626953,39.68992615,34.42382813,-0.123626709,-0.226791382,0.969787598,-18.42611694,14.38546753,-43.85520935,3rd_Aug_2016_10:55:39.605,1753,154.634
1662322.449,1.47024E+12,-40.01360463,-0.48309046,0.095364697,0.076726183,-0.866973042,-3.317871094,29.19187927,-92.40722656,0.119171143,-0.270004272,1.000671387,-13.92630005,15.28543091,-45.65513611,3rd_Aug_2016_10:55:39.672,1754,154.7
1662389.069,1.47024E+12,-40.01360463,-0.594226956,0.103099249,0.064655058,-0.795037508,38.18603516,46.5868988,-131.8969727,-0.100921631,-0.293930054,1.051574707,-17.52615356,12.28555298,-44.45518494,3rd_Aug_2016_10:55:39.739,1755,154.767
1662455.719,1.47024E+12,-40.01360463,-0.636686504,0.10375122,0.048132334,-0.762593627,4.860839844,3.557113647,-98.81591797,-0.334197998,-0.152694702,0.913513184,-16.62619019,10.48562622,-46.25511169,3rd_Aug_2016_10:55:39.805,1756,154.834
1662522.369,1.47024E+12,-40.01360463,-0.642508805,0.093802832,0.050312635,-0.758849084,20.72998047,-23.2983551,36.86523438,-0.097015381,-0.193466187,0.916442871,-17.52615356,3.885894775,-46.55509949,3rd_Aug_2016_10:55:39.872,1757,154.9
1662589.05,1.47024E+12,-40.01360463,-0.626105249,0.048902787,0.029663209,-0.777637899,-10.39794922,-17.13380432,78.61328125,-0.068817139,-0.014633179,1.047790527,-16.92617798,5.38583374,-46.55509949,3rd_Aug_2016_10:55:39.939,1758,154.967
1662655.67,1.47024E+12,-40.01360463,-0.60912168,0.046360556,0.025075605,-0.791323364,11.14746094,-0.22706604,52.30712891,-0.004730225,-0.12046814,0.967468262,-19.62606812,3.285919189,-45.05516052,3rd_Aug_2016_10:55:40.005,1759,155.034
1662722.321,1.47024E+12,-40.01360463,-0.600272298,0.043390524,0.027187344,-0.79815501,-4.477539063,-9.870620728,-0.549316406,-0.023895264,-0.097396851,1.00958252,-19.62606812,2.385955811,-48.65501404,3rd_Aug_2016_10:55:40.072,1760,155.1
1662788.971,1.47024E+12,-40.01360463,-0.614142537,0.039162703,0.033851035,-0.787495613,-7.102050781,-44.66065979,-4.8828125,-0.045501709,-0.096664429,1.005187988,-18.72610474,2.685943604,-46.25511169,3rd_Aug_2016_10:55:40.139,1761,155.167
1662855.652,1.47024E+12,-40.01360463,-0.614954412,0.023845818,0.039746974,-0.787199199,12.61230469,-19.45314026,-8.850097656,-0.031585693,-0.031234741,1.024719238,-21.12600708,3.885894775,-44.45518494,3rd_Aug_2016_10:55:40.205,1762,155.234
1662922.272,1.47024E+12,-40.01360463,-0.623749077,0.019212654,0.035174992,-0.780596316,11.39160156,3.923324585,-31.86035156,0.037506104,-0.051010132,0.960388184,-20.82601929,1.485992432,-43.25523376,3rd_Aug_2016_10:55:40.272,1763,155.3
1662988.922,1.47024E+12,-40.01360463,-0.643890142,0.01732539,0.018139835,-0.764706612,16.76269531,27.97117615,-11.23046875,-0.020355225,-0.08934021,1.025695801,-21.42599487,-0.613922119,-43.25523376,3rd_Aug_2016_10:55:40.338,1764,155.367
1663055.573,1.47024E+12,-40.01360463,-0.641529083,0.019160269,0.012015611,-0.766765237,12.91748047,3.312973022,17.70019531,-0.003387451,-0.031967163,1.000061035,-21.12600708,-1.813873291,-44.45518494,3rd_Aug_2016_10:55:40.405,1765,155.434
1663122.253,1.47024E+12,-40.01360463,-0.630671203,0.011862112,-0.000782075,-0.775959074,43.06884766,6.486801147,46.38671875,0.030548096,-0.020248413,1.002868652,-19.62606812,-0.313934326,-45.05516052,3rd_Aug_2016_10:55:40.472,1766,155.5
1663188.873,1.47024E+12,-40.01360463,-0.614553154,0.003108394,-0.012776194,-0.788765907,22.5,-8.03956604,34.24072266,-0.025482178,-0.037948608,0.95904541,-22.92593384,-2.113861084,-46.25511169,3rd_Aug_2016_10:55:40.538,1767,155.567
1663255.524,1.47024E+12,-40.01360463,-0.598817229,-0.005796349,-0.022501925,-0.800548553,34.76806641,5.082992554,38.57421875,-0.023040771,0.063735962,0.987121582,-19.32608032,-2.71383667,-44.15519714,3rd_Aug_2016_10:55:40.605,1768,155.634
1663322.174,1.47024E+12,-40.01360463,-0.593024969,-0.008238808,-0.032738533,-0.804476082,7.790527344,6.12059021,4.760742188,-0.025482178,0.116104126,0.957824707,-18.42611694,-3.013824463,-45.05516052,3rd_Aug_2016_10:55:40.672,1769,155.7
1663388.855,1.47024E+12,-40.01360463,-0.592591226,-0.012967976,-0.031855807,-0.804768801,-6.735839844,5.571273804,-9.704589844,0.00112915,0.116592407,1.01739502,-20.2260437,-3.613800049,-45.65513611,3rd_Aug_2016_10:55:40.738,1770,155.767
1663455.475,1.47024E+12,-40.01360463,-0.598753095,-0.007394628,-0.031536121,-0.800278366,-6.430664063,12.59031677,-19.22607422,0.019561768,0.032852173,0.967468262,-20.52603149,-3.013824463,-45.05516052,3rd_Aug_2016_10:55:40.805,1771,155.834
1663522.125,1.47024E+12,-40.01360463,-0.606415153,-0.005103336,-0.02779525,-0.794645846,-12.90039063,-14.08204651,-22.76611328,-0.01852417,0.058853149,0.948913574,-20.52603149,-1.813873291,-47.45506287,3rd_Aug_2016_10:55:40.872,1772,155.9
1663588.776,1.47024E+12,-40.01360463,-0.633394122,0.000536918,-0.032985896,-0.773125827,6.081542969,20.2197113,-66.52832031,-0.037567139,0.082290649,0.999572754,-20.52603149,-4.513763428,-45.05516052,3rd_Aug_2016_10:55:40.938,1773,155.967
1663655.457,1.47024E+12,-40.01360463,-0.658485949,0.000898243,-0.03963495,-0.751548052,6.508789063,-8.894058228,-45.53222656,-0.06930542,0.031143188,0.95892334,-19.32608032,-5.7137146,-49.25498962,3rd_Aug_2016_10:55:41.005,1774,156.034
1663722.076,1.47024E+12,-40.01360463,-0.675336301,-0.004488828,-0.041394096,-0.736333668,31.65527344,-2.912612915,-49.92675781,-0.046356201,0.022720337,0.939147949,-19.62606812,-8.713592529,-46.55509949,3rd_Aug_2016_10:55:41.072,1775,156.1
1663788.727,1.47024E+12,-40.01360463,-0.686611116,-0.004485629,-0.040222332,-0.725897551,-9.665527344,12.52928162,2.380371094,-0.008148193,0.026138306,0.954406738,-18.12612915,-7.81362915,-44.75517273,3rd_Aug_2016_10:55:41.138,1776,156.167
1663855.377,1.47024E+12,-40.01360463,-0.683292866,-0.000909292,-0.039273594,-0.729086876,-5.33203125,1.603988647,7.629394531,-0.10824585,0.058486938,1.001159668,-19.32608032,-6.913665771,-44.75517273,3rd_Aug_2016_10:55:41.205,1777,156.234
1663922.058,1.47024E+12,-40.01360463,-0.68472451,0.000987568,-0.034674209,-0.727975965,-10.33691406,-3.767105103,-14.70947266,0.001373291,0.040054321,1.016418457,-18.72610474,-6.313690186,-46.25511169,3rd_Aug_2016_10:55:41.272,1778,156.3
1663988.678,1.47024E+12,-40.01360463,-0.691559494,0.006016284,-0.013936114,-0.722159922,-15.03662109,-7.795425415,-6.469726563,0.040802002,-0.065170288,0.971374512,-19.02609253,-7.213653564,-44.45518494,3rd_Aug_2016_10:55:41.338,1779,156.367
1664055.328,1.47024E+12,-40.01360463,-0.689705133,0.00638061,-0.007022922,-0.72402817,-16.68457031,-14.9365387,4.8828125,-0.040985107,0.020645142,0.93939209,-18.72610474,-5.7137146,-45.65513611,3rd_Aug_2016_10:55:41.405,1780,156.434
1664121.979,1.47024E+12,-40.01360463,-0.691637456,0.009463937,-0.004668953,-0.72216773,-6.674804688,7.341293335,-4.028320313,-0.011199951,-0.000228882,0.996887207,-18.72610474,-4.813751221,-46.25511169,3rd_Aug_2016_10:55:41.472,1781,156.5
1664188.66,1.47024E+12,-40.01360463,-0.690217316,0.011925098,0.002107623,-0.723500907,-6.430664063,7.768539429,4.028320313,0.000640869,-0.024642944,1.008850098,-18.12612915,-5.7137146,-46.25511169,3rd_Aug_2016_10:55:41.538,1782,156.567
1664255.28,1.47024E+12,-40.01360463,-0.68926692,0.015724683,0.001029816,-0.724336088,-2.890625,11.61375427,5.920410156,-0.017059326,-0.021224976,1.010803223,-20.82601929,-4.213775635,-44.15519714,3rd_Aug_2016_10:55:41.605,1783,156.634
1664321.93,1.47024E+12,-40.01360463,-0.689408243,0.0168356,0.001109812,-0.724176526,0.832519531,-3.828140259,0.9765625,-0.025115967,-0.042221069,1.014709473,-19.62606812,-3.913787842,-45.9551239,3rd_Aug_2016_10:55:41.672,1784,156.7
1664388.58,1.47024E+12,-40.01360463,-0.689930022,0.016884346,0.000906312,-0.723678529,-1.669921875,2.946762085,-0.915527344,-0.037689209,-0.00352478,1.023010254,-20.2260437,-4.813751221,-46.25511169,3rd_Aug_2016_10:55:41.738,1785,156.767
1664455.261,1.47024E+12,-40.01360463,-0.691361845,0.016369822,0.003535427,-0.722314656,-0.327148438,-7.06300354,-1.647949219,-0.012298584,-0.043807983,0.984558105,-20.52603149,-5.113739014,-45.05516052,3rd_Aug_2016_10:55:41.805,1786,156.834
1664521.881,1.47024E+12,-40.01360463,-0.690744579,0.015923711,0.004486168,-0.722909629,-1.791992188,3.129867554,0.915527344,-0.043182373,-0.032455444,0.992492676,-20.2260437,-4.813751221,-44.75517273,3rd_Aug_2016_10:55:41.871,1787,156.9
1664588.531,1.47024E+12,-40.01360463,-0.69097352,0.017300587,0.006983059,-0.722639263,0.588378906,-1.875015259,5.554199219,-0.019378662,-0.05027771,0.973449707,-19.32608032,-3.613800049,-46.25511169,3rd_Aug_2016_10:55:41.938,1788,156.967
1664655.182,1.47024E+12,-40.01360463,-0.689831555,0.017133359,0.005724429,-0.723744571,-0.44921875,-0.349136353,3.051757813,-0.021453857,-0.019760132,1.01361084,-20.82601929,-4.813751221,-45.65513611,3rd_Aug_2016_10:55:42.005,1789,157.034
1664721.863,1.47024E+12,-40.01360463,-0.688967288,0.016308052,0.005226857,-0.724590123,2.419433594,-3.461929321,1.953125,-0.039154053,-0.021713257,1.006164551,-21.72598267,-4.513763428,-45.05516052,3rd_Aug_2016_10:55:42.071,1790,157.1
